syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_open0,syl_open1,syl_open2,syl_open3,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,syl_len0,syl_len1,syl_len2,syl_len3,koda_len0,koda_len1,koda_len2,koda_len3,onset_len0,onset_len1,onset_len2,onset_len3,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,syl_cv0,syl_cv1,syl_cv2,syl_cv3,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,pos,comp_struct,nomen,comp_len,Word,stress_class
zug,ø,g,ug,zug,rzug,erzug,C,LC,ALC,CALC,KCALC,ø,Eil,ø,E,Ei,Eil,Eilg,Eilgu,D,DC,DCC,DCCL,DCCLC,ø,14,9,11,10,7,4,3,3,-1,light,light,schwa,light,c,o,c,c,DC,CL,CKC,ALC,,C,C,A,C,,C,C,D,L,K,L,3,2,3,3,1,0,1,1,0,1,1,1,2,2,1,2,VVC,CVV,CVC,CVVC,0,0,2,1,N,VN,T,2,Eilgueterzug,prima
$e,ø,e,se,sse,asse,rasse,K,CK,LCK,CLCK,CCLCK,ø,Ein,ø,E,Ei,Ein,Einb,Einba,D,DC,DCC,DCCL,DCCLC,ø,13,14,16,7,6,4,4,3,-2,light,light,light,schwa,c,c,o,o,DC,CLC,CCCL,CK,,C,CCC,C,C,C,,,D,L,L,K,3,4,4,2,1,1,0,0,0,1,3,1,2,2,2,1,VVC,CVVC,CCCVV,CV,0,1,1,1,N,ø,T,2,Einbahnstrasse,prima
kraft,ø,t,ft,aft,raft,kraft,C,CC,KCC,CKCC,CCKCC,ø,Ein,ø,E,Ei,Ein,Einb,Einbi,D,DC,DCC,DCCK,DCCKC,acc,13,13,13,13,6,4,3,2,0,light,light,heavy,heavy,c,c,c,c,DC,CKC,CKCC,CCKCC,,C,C,CC,C,C,CC,CC,D,K,K,K,3,3,5,5,1,1,2,2,0,1,1,2,2,1,1,1,VVC,CVC,CVCC,CCVCC,0,2,3,4,N,NN,T,2,Einbildungskraft,prima
cher,ø,r,er,her,cher,icher,C,KC,CKC,KCKC,CKCKC,ø,ein,ein,e,ei,ein,einb,einbr,D,DC,DCC,DCCC,DCCCK,ø,13,15,9,11,6,3,4,3,-2,light,heavy,light,schwa,c,c,c,c,DC,CCKCC,CK,CKC,,CC,C,C,C,CC,,C,D,K,K,K,3,6,2,4,1,2,1,1,0,2,1,1,2,1,1,1,VVC,CCVCC,CVC,CVC,0,4,2,2,A,NA,F,2,einbruchssicher,prima
reich,ø,h,ch,ich,eich,reich,C,DC,CDC,KCDC,CKCDC,ø,Ein,ø,E,Ei,Ein,Einf,Einfl,D,DC,DCC,DCCC,DCCCK,acc,13,14,7,15,6,3,3,5,0,light,light,schwa,light,c,c,o,c,DC,CCKC,CK,CDC,,CC,C,C,C,C,,C,D,K,K,D,3,4,2,5,1,1,0,1,0,2,1,1,2,1,1,2,VVC,CCVC,CV,CVVC,0,3,1,1,N,NN,T,2,Einflussbereich,prima
sig,ø,g,ig,sig,ssig,ossig,C,KC,CKC,KCKC,CKCKC,noacc,ein,ein,e,ei,ein,eing,einge,D,DC,DCC,DCCK,DCCKC,acc,13,7,7,10,6,3,3,3,-1,light,schwa,light,light,c,o,c,c,DC,CK,CK,CKC,,C,C,C,C,,,C,D,K,K,K,3,2,5,3,1,0,1,1,0,1,1,1,2,1,1,1,VVC,CV,CVC,CVC,0,1,2,2,A,ø,F,2,eingeschossig,prima
lig,ø,g,ig,lig,elig,kelig,C,KC,CKC,KCKC,CKCKC,noacc,ein,ein,e,ei,ein,einh,einhe,D,DC,DCC,DCCK,DCCKC,acc,13,10,7,13,6,3,3,4,-1,light,light,schwa,light,c,c,o,c,DC,CKC,CK,CKC,,C,C,C,C,C,,C,D,K,K,K,3,3,2,3,1,1,0,1,0,1,1,1,2,1,1,1,VVC,CVC,CV,CVC,0,2,1,2,A,ø,F,2,einhenkelig,prima
ren,ø,n,en,ren,hren,ahren,C,KC,CKC,LCKC,CLCKC,ø,ein,ein,e,ei,ein,einh,einhe,D,DC,DCC,DCCL,DCCLC,acc,13,11,11,13,6,3,5,4,0,light,light,light,schwa,c,c,o,c,DC,CLC,CL,CKC,,C,C,C,C,C,,C,D,L,L,K,3,3,3,3,1,1,0,1,0,1,1,1,2,2,2,1,VVC,CVVC,CVV,CVC,0,1,0,2,V,BV,F,2,einherfahren,antepaenultima
ten,ø,n,en,ten,iten,eiten,C,KC,CKC,DCKC,CDCKC,ø,ein,ein,e,ei,ein,einh,einhe,D,DC,DCC,DCCL,DCCLC,acc,13,11,15,10,6,3,5,3,-1,light,light,light,schwa,c,c,o,c,DC,CLC,CCD,CKC,,C,CC,C,C,C,,C,D,L,D,K,3,3,6,3,1,1,0,1,0,1,2,1,2,2,2,1,VVC,CVVC,CCVV,CVC,0,1,1,2,V,BV,F,2,einherschreiten,antepaenultima
mal,ø,l,al,mal,emal,gemal,C,LC,CLC,KCLC,CKCLC,ø,ei,ø,e,ei,ein,eini,einig,D,DC,DCK,DCKC,DCKCK,acc,13,8,7,17,6,8,3,5,1,light,light,schwa,light,c,c,o,c,DC,K,CK,CLC,,,C,C,C,,,C,D,K,K,L,2,2,2,3,1,1,0,1,0,0,1,1,2,1,1,2,VVC,VC,CV,CVVC,0,1,1,1,ADV,AN,F,2,einigemal,prima
tig,ø,g,ig,tig,etig,aetig,C,KC,CKC,LCKC,CLCKC,noacc,ein,ein,e,ei,ein,eink,einka,D,DC,DCC,DCCK,DCCKC,acc,13,7,10,10,6,3,5,3,-1,light,light,light,light,c,c,o,c,DC,CK,CL,CKC,,C,C,C,C,,,C,D,K,L,K,3,2,2,3,1,1,0,1,0,1,1,1,2,1,2,1,VVC,CVC,CVV,CVC,0,2,0,2,A,ø,F,2,einkaraetig,prima
tig,ø,g,ig,tig,atig,natig,C,KC,CKC,KCKC,CKCKC,noacc,ein,ein,e,ei,ein,einm,einmo,D,DC,DCC,DCCL,DCCLC,acc,13,9,9,10,6,4,4,3,-1,light,light,light,light,c,o,c,c,DC,CL,CK,CKC,,C,C,C,C,,,C,D,L,K,K,3,2,2,3,1,0,1,1,0,1,1,1,2,2,1,1,VVC,CVV,CVC,CVC,0,0,2,2,A,ø,F,2,einmonatig,prima
reit,ø,t,it,eit,reit,ereit,C,DC,CDC,KCDC,CKCDC,ø,ein,ein,e,ei,ein,eins,einsa,D,DC,DCC,DCCK,DCCKA,acc,13,8,7,15,6,2,3,5,0,light,light,schwa,light,c,c,o,c,DC,CKA,CK,CDC,,C,C,C,C,A,,C,D,K,K,D,3,4,2,4,1,1,0,1,0,1,1,1,2,1,1,2,VVC,CVC,CV,CVVC,0,2,1,1,A,NA,F,2,einsatzbereit,prima
hig,ø,g,ig,hig,ehig,aehig,C,KC,LKC,CLKC,ACLKC,ø,ein,ein,e,ei,ein,eins,einsa,D,DC,DCC,DCCK,DCCKA,acc,13,8,7,9,6,2,3,4,-2,light,light,light,light,c,c,o,c,DC,CKA,CL,KC,,C,C,,C,A,,C,D,K,L,K,3,4,2,3,1,1,0,1,0,1,1,0,2,1,2,1,VVC,CVC,CVV,VC,0,2,0,1,A,NA,F,2,einsatzfaehig,prima
ter,ø,r,er,ter,iter,eiter,C,KC,CKC,DCKC,CDCKC,ø,Ein,ø,E,Ei,Ein,Eins,Einsa,D,DC,DCC,DCCK,DCCKA,acc,13,8,14,11,6,2,7,3,0,light,light,light,schwa,c,c,o,c,DC,CKA,CD,CKC,,C,C,C,C,A,,C,D,K,D,K,3,4,3,3,1,1,0,1,0,1,1,1,2,1,2,1,VVC,CVC,CVV,CVC,0,2,0,2,N,NV,T,2,Einsatzleiter,prima
bel,ø,l,el,bel,ebel,hebel,C,KC,CKC,LCKC,CLCKC,ø,Ein,ø,E,Ei,Ein,Eins,Einsc,D,DC,DCC,DCCL,DCCLC,acc,13,7,7,11,6,3,3,3,-1,light,heavy,light,schwa,c,c,o,c,DC,CL,CL,CKC,,C,C,C,C,,,C,D,L,L,K,3,6,2,3,1,2,0,1,0,1,1,1,2,1,2,1,VVC,CVCC,CVV,CVC,0,3,0,2,N,VN,T,2,Einschalthebel,prima
pier,ø,r,er,ier,pier,apier,C,LC,CLC,KCLC,CKCLC,ø,Ein,ø,E,Ei,Ein,Eins,Einsc,D,DC,DCC,DCCC,DCCCL,acc,13,16,7,13,6,4,3,4,-1,light,light,light,light,c,c,c,c,DC,CCLC,CK,CLC,,CC,C,C,C,C,,C,D,L,K,L,3,6,2,4,1,1,1,1,0,2,1,1,2,2,1,2,VVC,CCVVC,CVC,CVVC,0,1,2,1,N,NN,T,2,Einschlagpapier,prima
brief,ø,f,ef,ief,rief,brief,C,LC,CLC,CCLC,KCCLC,ø,Ein,ø,E,Ei,Ein,Eins,Einsc,D,DC,DCC,DCCC,DCCCD,acc,13,15,7,14,6,5,3,3,-1,light,light,schwa,light,c,o,o,c,DC,CCD,CK,CCLC,,CC,C,CC,C,,,C,D,D,K,L,3,6,2,5,1,0,0,1,0,2,1,2,2,2,1,2,VVC,CCVV,CV,CCVVC,0,1,1,1,N,VN,T,2,Einschreibebrief,prima
krebs,ø,s,bs,ebs,rebs,krebs,C,CC,LCC,CLCC,CCLCC,ø,Ein,ø,E,Ei,Ein,Eins,Einsi,D,DC,DCC,DCCL,DCCLC,ø,13,9,15,13,6,4,3,2,0,light,light,schwa,heavy,c,o,c,c,DC,CL,CCKC,CCLCC,,C,CC,CC,C,,C,CC,D,L,K,L,3,4,3,5,1,0,1,2,0,1,2,2,2,2,1,2,VVC,CVV,CCVC,CCVVCC,0,0,3,2,N,NN,T,2,Einsiedlerkrebs,prima
rig,ø,g,ig,rig,erig,merig,C,KC,CKC,KCKC,CKCKC,noacc,ein,ein,e,ei,ein,eins,einso,D,DC,DCC,DCCK,DCCKC,acc,13,7,9,13,6,3,4,4,0,light,light,schwa,light,c,c,o,c,DC,CK,CK,CKC,,C,C,C,C,,,C,D,K,K,K,3,3,2,3,1,1,0,1,0,1,1,1,2,1,1,1,VVC,CVC,CV,CVC,0,2,1,2,A,ø,F,2,einsommerig,prima
ge,ø,e,ge,ege,iege,liege,K,CK,LCK,CLCK,CCLCK,ø,Ein,ø,E,Ei,Ein,Eint,Einta,D,DC,DCC,DCCL,DCCLC,ø,13,13,13,7,6,3,4,3,-2,light,heavy,light,schwa,c,c,o,o,DC,CLCC,CCL,CK,,C,CC,C,C,CC,,,D,L,L,K,3,4,4,2,1,2,0,0,0,1,2,1,2,2,2,1,VVC,CVVCC,CCVV,CV,0,1,1,1,N,ø,T,2,Eintagsfliege,prima
sen,ø,n,en,sen,ssen,essen,C,KC,CKC,KCKC,AKCKC,ø,Ein,ø,E,Ei,Ein,Eint,Einto,D,DC,DCC,DCCK,DCCKA,acc,13,8,6,10,6,2,6,3,-1,light,light,light,schwa,c,c,c,c,DC,CKA,K,CKC,,C,,C,C,A,,C,D,K,K,K,3,4,2,3,1,1,1,1,0,1,0,1,2,1,1,1,VVC,CVC,VC,CVC,0,2,1,2,N,NN,T,2,Eintopfessen,prima
hen,ø,n,en,hen,ehen,gehen,C,KC,LKC,CLKC,ACLKC,ø,ein,ein,e,ei,ein,einw,einwa,D,DC,DCC,DCCK,DCCKC,acc,13,12,7,9,6,3,3,4,-2,light,heavy,light,schwa,c,c,o,c,DC,CKCA,CL,KC,,C,C,,C,CA,,C,D,K,L,K,3,5,2,3,1,2,0,1,0,1,1,0,2,1,2,1,VVC,CVCC,CVV,VC,0,3,0,1,V,BV,F,2,einwaertsgehen,prima
hend,ø,d,nd,end,hend,ehend,C,CC,KCC,LKCC,CLKCC,ø,ein,ein,e,ei,ein,einz,einze,D,DC,DCA,DCAK,DCAKC,acc,13,14,8,10,6,3,2,3,-2,light,schwa,light,schwa,c,c,o,c,DC,AKCC,CCL,KCC,,A,CC,,C,CC,,CC,D,K,L,K,3,4,3,4,1,2,0,2,0,1,2,0,2,1,2,1,VVC,CVCC,CCVV,VCC,0,3,1,2,A,AA,F,2,einzelnstehend,prima
mer,ø,r,er,mer,mmer,immer,C,KC,CKC,KCKC,AKCKC,ø,Ein,ø,E,Ei,Ein,Einz,Einze,D,DC,DCA,DCAK,DCAKC,acc,13,11,9,13,6,3,4,4,-1,light,schwa,light,schwa,c,c,c,c,DC,AKC,AK,CKC,,A,A,C,C,C,,C,D,K,K,K,3,3,3,3,1,1,1,1,0,1,1,1,2,1,1,1,VVC,CVC,CVC,CVC,0,2,2,2,N,AN,T,2,Einzelzimmer,prima
tig,ø,g,ig,tig,rtig,artig,C,KC,CKC,CCKC,LCCKC,noacc,ein,ein,e,ei,ein,einz,einzi,D,DC,DCA,DCAK,DCAKC,acc,13,10,14,10,6,3,7,3,-1,light,light,light,light,c,c,c,c,DC,AKC,LC,CKC,,A,,C,C,C,C,C,D,K,L,K,3,3,2,3,1,1,1,1,0,1,0,1,2,1,2,1,VVC,CVC,VVC,CVC,0,2,0,2,A,AN,F,2,einzigartig,prima
reich,ø,h,ch,ich,eich,reich,C,DC,CDC,KCDC,CKCDC,ø,Ein,ø,E,Ei,Ein,Einz,Einzu,D,DC,DCA,DCAL,DCALC,acc,13,11,7,15,6,2,3,5,0,light,heavy,schwa,light,c,c,o,c,DC,ALCC,CK,CDC,,A,C,C,C,CC,,C,D,L,K,D,3,4,2,5,1,2,0,1,0,1,1,1,2,2,1,2,VVC,CVVCC,CV,CVVC,0,1,1,1,N,NN,T,2,Einzugsbereich,prima
te,ø,e,te,tte,ette,uette,K,CK,KCK,CKCK,CCKCK,ø,Ei,ø,E,Ei,Eis,Eise,Eisen,D,DC,DCK,DCKC,DCKCC,ø,10,10,9,7,10,3,4,3,-1,light,schwa,light,schwa,o,c,c,o,D,CKC,CK,CK,,C,C,C,,C,,,D,K,K,K,2,3,3,2,0,1,1,0,0,1,1,1,2,1,1,1,VV,CVC,CVC,CV,0,2,2,1,N,NN,T,2,Eisenhuette,prima
te,ø,e,te,lte,elte,aelte,K,CK,CCK,KCCK,CKCCK,ø,Ei,ø,E,Ei,Eis,Eise,Eises,D,DC,DCK,DCKC,DCKCC,ø,10,8,11,7,10,2,3,3,-1,light,schwa,light,schwa,o,c,c,o,D,CKC,CKC,CK,,C,C,C,,C,C,,D,K,K,K,2,3,3,2,0,1,1,0,0,1,1,1,2,1,1,1,VV,CVC,CVC,CV,0,2,2,1,N,NN,T,2,Eiseskaelte,prima
le,ø,e,le,ule,eule,beule,K,CK,DCK,CDCK,CCDCK,ø,Ei,ø,E,Ei,Eit,Eite,Eiter,D,DC,DCK,DCKC,DCKCC,ø,10,11,11,10,10,3,5,5,0,light,schwa,light,schwa,o,c,o,o,D,CKC,CD,CK,,C,C,C,,C,,,D,K,D,K,2,3,3,2,0,1,0,0,0,1,1,1,2,1,2,1,VV,CVC,CVV,CV,0,2,0,1,N,VN,T,2,Eiterbeule,prima
herd,ø,d,rd,erd,herd,oherd,C,CC,LCC,CLCC,LCLCC,ø,E,ø,E,El,Ele,Elek,Elekt,L,LC,LCK,LCKC,LCKCC,ø,6,11,11,12,6,3,3,3,1,light,light,light,heavy,o,c,o,c,L,CKC,CCL,CLCC,,C,CC,C,,C,,CC,L,K,L,L,1,3,3,4,0,1,0,2,0,1,2,1,2,1,2,2,VV,CVC,CCVV,CVVCC,0,2,1,1,N,ø,T,2,Elektroherd,antepaenultima
tel,ø,l,el,tel,rtel,ertel,C,KC,CKC,CCKC,KCCKC,ø,E,ø,E,El,Ele,Elen,Elend,L,LC,LCK,LCKC,LCKCA,ø,6,14,13,11,6,3,4,3,1,light,heavy,light,schwa,o,c,c,c,L,CKCA,CKC,CKC,,C,C,C,,CA,C,C,L,K,K,K,1,5,4,3,0,2,1,1,0,1,1,1,2,1,1,1,VV,CVCC,CVC,CVC,0,3,2,2,N,NN,T,2,Elendsviertel,prima
gen,ø,n,en,gen,ogen,bogen,C,KC,CKC,LCKC,CLCKC,ø,El,ø,E,El,Ell,Elle,Ellen,K,KC,KCK,KCKC,KCKCC,ø,6,13,7,10,6,4,3,3,0,light,schwa,light,schwa,c,c,o,c,K,CKC,CL,CKC,,C,C,C,,C,,C,K,K,L,K,2,3,2,3,1,1,0,1,0,1,1,1,1,1,2,1,VC,CVC,CVV,CVC,1,2,0,2,N,NN,T,2,Ellenbogen,prima
wert,ø,t,rt,ert,wert,swert,C,CC,LCC,CLCC,CCLCC,ø,emp,ø,e,em,emp,empf,empfe,K,KC,KCA,KCAL,KCALC,ø,9,7,14,12,4,3,3,3,1,light,light,schwa,heavy,c,o,c,c,KC,AL,CKCC,CLCC,,A,C,C,C,,CC,CC,K,L,K,L,3,3,4,4,1,0,2,2,0,1,1,1,1,2,1,2,VC,CVV,CVCC,CVVCC,1,0,3,1,A,ø,F,2,empfehlenswert,antepaenultima
men,ø,n,en,men,mmen,ommen,C,KC,CKC,KCKC,CKCKC,ø,em,ø,e,em,emp,empo,empor,K,KC,KCC,KCCL,KCCLC,ø,9,11,7,12,4,3,3,4,0,light,light,light,schwa,c,c,c,c,KC,CLC,CK,CKC,,C,C,C,C,C,,C,K,L,K,K,2,3,3,3,1,1,1,1,0,1,1,1,1,2,1,1,VC,CVVC,CVC,CVC,1,1,2,2,V,BV,F,2,emporkommen,antepaenultima
ben,ø,n,en,ben,eben,reben,C,KC,CKC,LCKC,CLCKC,ø,em,ø,e,em,emp,empo,empor,K,KC,KCC,KCCL,KCCLC,ø,9,11,12,10,4,3,3,3,0,light,light,light,schwa,c,c,o,c,KC,CLC,CCCL,CKC,,C,CCC,C,C,C,,C,K,L,L,K,2,3,4,3,1,1,0,1,0,1,3,1,1,2,2,1,VC,CVVC,CCCVV,CVC,1,1,1,2,V,BV,F,2,emporstreben,antepaenultima
um,um,m,um,ium,dium,adium,C,KC,LKC,CLKC,LCLKC,ø,End,ø,E,En,End,Ends,Endst,K,KC,KCC,KCCC,KCCCC,ø,10,12,9,11,3,4,4,5,0,heavy,light,light,light,c,o,o,c,KCC,CCL,CL,KC,,CC,C,,CC,,,C,K,L,L,K,3,3,2,2,2,0,0,1,0,2,1,0,1,2,2,1,VCC,CCVV,CVV,VC,2,1,0,1,N,NN,T,2,Endstadium,prima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,End,ø,E,En,End,Ends,Endst,K,KC,KCC,KCCC,KCCCC,ø,10,8,9,9,3,2,4,4,-1,heavy,light,light,light,c,c,o,c,KCC,CCK,AL,LC,,CC,A,,CC,,,C,K,K,L,L,3,3,2,2,2,1,0,1,0,2,1,0,1,1,2,2,VCC,CCVC,CVV,VVC,2,3,0,0,N,NN,T,2,Endstation,prima
gend,ø,d,nd,end,gend,egend,C,CC,KCC,CKCC,LCKCC,ø,eng,ø,e,en,eng,enga,engan,K,KC,KCK,KCKC,KCKCC,ø,9,9,12,11,4,4,6,2,1,light,light,light,schwa,c,c,o,c,KC,KC,CL,CKCC,,,C,C,C,C,,CC,K,K,L,K,3,2,3,4,1,1,0,2,0,0,1,1,1,1,2,1,VC,VC,CVV,CVCC,1,1,0,3,A,AA,F,2,enganliegend,prima
$end,ø,d,nd,end,send,ssend,C,CC,KCC,CKCC,LCKCC,ø,eng,ø,e,en,eng,enga,engan,K,KC,KCK,KCKC,KCKCC,ø,9,9,13,11,4,4,4,2,1,light,light,light,schwa,c,c,o,c,KC,KC,CCL,CKCC,,,CC,C,C,C,,CC,K,K,L,K,3,2,6,4,1,1,0,2,0,0,2,1,1,1,2,1,VC,VC,CCVV,CVCC,1,1,1,3,A,ø,F,2,enganschliessend,prima
det,ø,t,et,det,ndet,undet,C,KC,CKC,CCKC,DCCKC,ø,eng,ø,e,en,eng,engb,engbe,K,KC,KCC,KCCK,KCCKC,ø,9,7,18,8,4,3,4,2,0,light,schwa,light,schwa,c,o,c,c,KC,CK,CCDC,CKC,,C,CC,C,C,,C,C,K,K,D,K,3,2,5,3,1,0,1,1,0,1,2,1,1,1,2,1,VC,CV,CCVVC,CVC,1,1,1,2,A,AA,F,2,engbefreundet,prima
chig,ø,g,ig,hig,chig,achig,C,KC,CKC,LCKC,CLCKC,noacc,eng,ø,e,en,eng,engl,engli,K,KC,KCC,KCCK,KCCKC,ø,9,13,16,10,4,4,4,3,0,light,light,light,light,c,c,o,c,KC,CKC,CCCL,CKC,,C,CCC,C,C,C,,C,K,K,L,K,3,5,4,4,1,1,0,1,0,1,3,1,1,1,2,1,VC,CVC,CCCVV,CVC,1,2,1,2,A,AN,F,2,englischsprachig,prima
det,ø,t,et,det,ndet,endet,C,KC,CKC,CCKC,KCCKC,ø,eng,ø,e,en,eng,engv,engve,K,KC,KCC,KCCK,KCCKC,ø,9,11,12,8,4,3,4,2,-1,light,light,light,schwa,c,c,c,c,KC,CKC,CKC,CKC,,C,C,C,C,C,C,C,K,K,K,K,3,3,3,3,1,1,1,1,0,1,1,1,1,1,1,1,VC,CVC,CVC,CVC,1,2,2,2,A,ø,F,2,engverbuendet,paenultima
cke,ø,e,ke,cke,ecke,uecke,K,CK,KCK,CKCK,CCKCK,ø,En,ø,E,En,Ent,Ente,Enter,K,KC,KCC,KCCK,KCCKC,ø,9,11,13,7,4,3,4,3,-1,light,schwa,light,schwa,c,c,c,o,KC,CKC,CCK,CK,,C,CC,C,C,C,,,K,K,K,K,2,3,3,3,1,1,1,0,0,1,2,1,1,1,1,1,VC,CVC,CCVC,CV,1,2,3,1,N,VN,T,2,Enterbruecke,prima
ken,ø,n,en,ken,aken,haken,C,KC,CKC,LCKC,CLCKC,ø,En,ø,E,En,Ent,Ente,Enter,K,KC,KCC,KCCK,KCCKC,ø,9,11,11,10,4,3,5,3,0,light,schwa,light,schwa,c,c,o,c,KC,CKC,CL,CKC,,C,C,C,C,C,,C,K,K,L,K,2,3,2,3,1,1,0,1,0,1,1,1,1,1,2,1,VC,CVC,CVV,CVC,1,2,0,2,N,VN,T,2,Enterhaken,prima
fen,ø,n,en,fen,ufen,aufen,C,KC,CKC,DCKC,CDCKC,ø,ent,ent,e,en,ent,entl,entla,K,KC,KCC,KCCC,KCCCK,ø,10,13,14,10,3,4,7,3,0,heavy,light,light,schwa,c,c,o,c,KCC,CKC,CD,CKC,,C,C,C,CC,C,,C,K,K,D,K,3,4,3,3,2,1,0,1,0,1,1,1,1,1,2,1,VCC,CVC,CVV,CVC,2,2,0,2,V,PV,F,2,entlanglaufen,antepaenultima
hig,ø,g,ig,hig,ehig,aehig,C,KC,LKC,CLKC,CCLKC,ø,ent,ent,e,en,ent,ents,entsc,K,KC,KCC,KCCC,KCCCC,noacc,10,14,7,9,3,3,3,4,-1,heavy,light,light,light,c,c,o,c,KCC,CCKC,CL,KC,,CC,C,,CC,C,,C,K,K,L,K,3,6,2,3,2,1,0,1,0,2,1,0,1,1,2,1,VCC,CCVC,CVV,VC,2,3,0,1,A,NA,F,2,entschlussfaehig,antepaenultima
schrei,ø,i,ei,rei,hrei,chrei,D,CD,CCD,CCCD,CCCCD,ø,Ent,ø,E,En,Ent,Ents,Entse,K,KC,KCC,KCCC,KCCCK,ø,10,7,11,15,3,3,2,5,2,heavy,light,schwa,light,c,c,c,o,KCC,CK,AKCC,CCD,,C,A,CC,CC,,CC,,K,K,K,D,3,3,4,6,2,1,2,0,0,1,1,2,1,1,1,2,VCC,CVC,CVCC,CCVV,2,2,3,1,N,NN,T,2,Entsetzensschrei,antepaenultima
kur,ø,r,ur,kur,skur,gskur,C,LC,CLC,CCLC,CCCLC,ø,Ent,ø,E,En,Ent,Entz,Entzi,K,KC,KCC,KCCA,KCCAL,noacc,10,9,12,13,3,4,4,4,1,heavy,light,heavy,light,c,o,c,c,KCC,AL,KCC,CLC,,A,,C,CC,,CC,C,K,L,K,L,3,3,5,3,2,0,2,1,0,1,0,1,1,2,1,2,VCC,CVV,VCC,CVVC,2,0,2,1,N,NN,T,2,Entziehungskur,antepaenultima
chen,chen,n,en,hen,chen,echen,C,KC,CKC,KCKC,CKCKC,ø,ent,ent,e,en,ent,entz,entzw,K,KC,KCC,KCCA,KCCAC,noacc,10,12,11,10,3,4,3,3,0,heavy,light,light,schwa,c,o,c,c,KCC,ACD,CCK,CKC,,AC,CC,C,CC,,,C,K,D,K,K,3,4,3,4,2,0,1,1,0,2,2,1,1,2,1,1,VCC,CCVV,CCVC,CVC,2,1,3,2,V,AV,F,2,entzweibrechen,antepaenultima
ren,ø,n,en,ren,hren,ahren,C,KC,CKC,LCKC,CLCKC,ø,ent,ent,e,en,ent,entz,entzw,K,KC,KCC,KCCA,KCCAC,noacc,10,12,11,13,3,4,5,4,0,heavy,light,light,schwa,c,o,o,c,KCC,ACD,CL,CKC,,AC,C,C,CC,,,C,K,D,L,K,3,4,3,3,2,0,0,1,0,2,1,1,1,2,2,1,VCC,CCVV,CVV,CVC,2,1,0,2,V,AV,F,2,entzweifahren,antepaenultima
den,ø,n,en,den,iden,eiden,C,KC,CKC,DCKC,CDCKC,ø,ent,ent,e,en,ent,entz,entzw,K,KC,KCC,KCCA,KCCAC,noacc,10,12,14,10,3,4,4,3,0,heavy,light,light,schwa,c,o,o,c,KCC,ACD,CCD,CKC,,AC,CC,C,CC,,,C,K,D,D,K,3,4,6,3,2,0,0,1,0,2,2,1,1,2,2,1,VCC,CCVV,CCVV,CVC,2,1,1,2,V,AV,F,2,entzweischneiden,antepaenultima
ge,ø,e,ge,age,lage,nlage,K,CK,LCK,CLCK,CCLCK,ø,Erb,ø,E,Er,Erb,Erba,Erban,K,KC,KCC,KCCK,KCCKC,ø,10,10,14,7,5,3,7,3,-1,light,light,light,schwa,c,c,o,o,KC,CKC,CL,CK,,C,C,C,C,C,,,K,K,L,K,3,2,2,2,1,1,0,0,0,1,1,1,1,1,2,1,VC,CVC,CVV,CV,1,2,0,1,N,VN,T,2,Erbanlage,prima
wert,ø,t,rt,ert,wert,swert,C,CC,LCC,CLCC,CCLCC,ø,er,er,e,er,erb,erba,erbar,K,KC,KCC,KCCK,KCCKC,ø,10,11,13,12,5,3,3,3,0,light,light,schwa,heavy,c,c,c,c,KC,CKC,CKCC,CLCC,,C,C,C,C,C,CC,CC,K,K,K,L,2,3,4,4,1,1,2,2,0,1,1,1,1,1,1,2,VC,CVC,CVCC,CVVCC,1,2,3,1,A,NA,F,2,erbarmenswert,prima
tigt,ø,t,gt,igt,tigt,htigt,C,CC,KCC,CKCC,CCKCC,ø,erb,ø,e,er,erb,erbb,erbbe,K,KC,KCC,KCCC,KCCCK,ø,11,7,11,11,3,3,3,2,0,heavy,schwa,light,heavy,c,o,c,c,KCC,CK,CKC,CKCC,,C,C,C,CC,,C,CC,K,K,K,K,3,2,4,4,2,0,1,2,0,1,1,1,1,1,1,1,VCC,CV,CVC,CVCC,2,1,2,3,A,ø,F,2,erbberechtigt,prima
