syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority5,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_ratio5,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_weight5,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_open5,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,syl_phoncat5,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,onset_phoncat5,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,koda_phoncat5,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,nucleus_phoncat5,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl_len5,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,koda_len5,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,onset_len5,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,nucleus_len5,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,syl_cv5,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,cv_ratio5,pos,comp_struct,nomen,comp_len,Word,stress_class
lich,ø,h,ch,ich,lich,tlich,C,KC,CKC,CCKC,CCCKC,noacc,na,ø,n,na,nat,natu,natur,C,CK,CKC,CKCL,CKCLC,ø,9,13,9,10,9,13,4,4,4,3,2,4,0,light,light,light,schwa,heavy,light,c,c,c,c,c,c,CK,CLC,CK,CKC,CKCC,CKC,C,C,C,C,C,C,,C,,C,CC,C,K,L,K,K,K,K,2,3,3,3,6,4,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,CVC,CVVC,CVC,CVC,CVCC,CVC,2,1,2,2,3,2,A,N,F,1,naturwissenschaftlich,sekunda
ner,ø,r,er,ner,aner,taner,C,KC,CKC,LCKC,CLCKC,ø,Ne,ø,N,Ne,Nea,Neap,Neapo,C,CL,CLK,CLKC,CLKCL,ø,9,6,7,12,11,13,4,6,3,6,5,4,1,light,light,light,light,light,schwa,o,c,o,o,o,c,CL,K,CL,CL,CL,CKC,C,,C,C,C,C,,,,,,C,L,K,L,L,L,K,2,1,2,2,2,3,0,1,0,0,0,1,1,0,1,1,1,1,2,1,2,2,2,1,CVV,VC,CVV,CVV,CVV,CVC,0,1,0,0,0,2,N,ø,T,0,Neapolitaner,paenultima
nisch,ø,h,ch,sch,isch,nisch,C,KC,CKC,LCKC,CLCKC,ø,ne,ø,n,ne,nea,neap,neapo,C,CL,CLK,CLKC,CLKCL,ø,9,6,7,12,11,12,4,6,3,6,5,4,1,light,light,light,light,light,light,o,c,o,o,o,c,CL,K,CL,CL,CL,CKC,C,,C,C,C,C,,,,,,C,L,K,L,L,L,K,2,1,2,2,2,5,0,1,0,0,0,1,1,0,1,1,1,1,2,1,2,2,2,1,CVV,VC,CVV,CVV,CVV,CVC,0,1,0,0,0,2,A,ø,F,0,neapolitanisch,paenultima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,ø,Ne,ø,N,Ne,Neo,Neok,Neokl,C,CL,CLL,CLLC,CLLCC,ø,9,6,11,9,10,12,4,6,3,4,3,4,0,light,light,light,light,light,light,o,o,c,o,c,c,CL,L,CCK,CL,AKC,CKC,C,,CC,C,A,C,,,,,C,C,L,L,K,L,K,K,2,1,4,2,3,3,0,0,1,0,1,1,1,0,2,1,1,1,2,2,1,2,1,1,CVV,VV,CCVC,CVV,CVC,CVC,0,0,3,0,2,2,N,N,T,1,Neoklassizismus,paenultima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,noacc,Ne,ø,N,Ne,Neo,Neov,Neovi,C,CL,CLL,CLLC,CLLCL,ø,9,6,9,7,13,12,4,6,4,3,4,4,0,light,light,light,light,light,light,o,o,o,c,c,c,CL,L,CL,CK,CKC,CKC,C,,C,C,C,C,,,,,C,C,L,L,L,K,K,K,2,1,2,2,3,3,0,0,0,1,1,1,1,0,1,1,1,1,2,2,2,1,1,1,CVV,VV,CVV,CVC,CVC,CVC,0,0,0,2,2,2,N,R,T,1,Neovitalismus,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Neu,ø,N,Ne,Neu,Neut,Neutr,C,CD,CDC,CDCC,CDCCK,ø,13,11,12,7,9,9,6,3,6,3,4,4,-1,light,light,light,light,light,light,o,c,o,c,o,c,CD,CCK,CL,CK,AL,LC,C,CC,C,C,A,,,,,,,C,D,K,L,K,L,L,3,3,2,2,2,2,0,1,0,1,0,1,1,2,1,1,1,0,2,1,2,1,2,2,CVV,CCVC,CVV,CVC,CVV,VVC,0,3,0,2,0,0,N,A,T,1,Neutralisation,ultima
ge,ø,e,ge,age,sage,nsage,K,CK,LCK,CLCK,CCLCK,ø,Ni,ø,N,Ni,Nib,Nibe,Nibel,C,CL,CLC,CLCK,CLCKC,ø,11,7,12,12,11,7,5,3,6,4,5,3,-1,light,schwa,light,schwa,light,schwa,o,o,c,c,o,o,CL,CK,CK,CKC,CL,CK,C,C,C,C,C,C,,,,C,,,L,K,K,K,L,K,2,2,3,3,2,2,0,0,1,1,0,0,1,1,1,1,1,1,2,1,1,1,2,1,CVV,CV,CVC,CVC,CVV,CV,0,1,2,2,0,1,N,ø,T,0,Nibelungensage,prima
ger,ø,r,er,ger,iger,niger,C,KC,CKC,KCKC,CKCKC,ø,nichts,ø,n,ni,nic,nich,nicht,C,CK,CKC,CKCA,CKCAC,ø,13,8,7,7,11,11,3,2,3,3,5,3,0,heavy,light,light,light,light,schwa,c,c,o,o,c,c,CKCA,CKC,CL,CL,CK,CKC,C,C,C,C,C,C,CA,C,,,,C,K,K,L,L,K,K,6,2,3,2,2,3,2,1,0,0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,CVCC,CVC,CVV,CVV,CVC,CVC,3,2,0,0,2,2,ADV,ø,F,0,nichtsdestoweniger,antepaenultima
ne,ø,e,ne,ene,sene,ssene,K,CK,KCK,CKCK,KCKCK,ø,Nie,ø,N,Ni,Nie,Nied,Niede,C,CL,CLC,CLCK,CLCKC,ø,11,11,7,10,7,9,5,3,3,5,3,4,-1,light,schwa,schwa,light,schwa,schwa,o,c,o,c,o,o,CL,CKC,CK,CK,CK,CK,C,C,C,C,C,C,,C,,,,,L,K,K,K,K,K,3,3,2,3,2,2,0,1,0,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,CVV,CVC,CV,CVC,CV,CV,0,2,1,2,1,1,N,F,T,1,Niedergelassene,prima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Ni,ø,N,Ni,Nit,Nitr,Nitri,C,CL,CLC,CLCC,CLCCL,ø,11,13,9,7,9,9,5,4,4,3,4,4,-1,light,light,light,light,light,light,o,o,o,c,o,c,CL,CCL,CL,CK,AL,LC,C,CC,C,C,A,,,,,,,C,L,L,L,K,L,L,2,3,2,2,2,2,0,0,0,1,0,1,1,2,1,1,1,0,2,2,2,1,2,2,CVV,CCVV,CVV,CVC,CVV,VVC,0,1,0,2,0,0,N,R,T,1,Nitrifikation,ultima
ne,ø,e,ne,ine,tine,atine,K,CK,LCK,CLCK,KCLCK,ø,Ni,ø,N,Ni,Nit,Nitr,Nitro,C,CL,CLC,CLCC,CLCCL,ø,11,11,7,10,9,9,5,3,3,5,4,4,-1,light,light,light,light,light,schwa,o,o,o,c,o,o,CL,CCL,CL,CK,CL,CK,C,CC,C,C,C,C,,,,,,,L,L,L,K,L,K,2,3,2,2,2,2,0,0,0,1,0,0,1,2,1,1,1,1,2,2,2,1,2,1,CVV,CCVV,CVV,CVC,CVV,CV,0,1,0,2,0,1,N,N,T,1,Nitrogelatine,paenultima
se,ø,e,se,ose,lose,ulose,K,CK,LCK,CLCK,LCLCK,ø,Ni,ø,N,Ni,Nit,Nitr,Nitro,C,CL,CLC,CLCC,CLCCL,ø,11,11,7,12,10,7,5,3,3,6,5,3,-1,light,light,light,light,light,schwa,o,o,c,o,o,o,CL,CCL,AK,CL,CL,CK,C,CC,A,C,C,C,,,,,,,L,L,K,L,L,K,2,3,3,2,2,2,0,0,1,0,0,0,1,2,1,1,1,1,2,2,1,2,2,1,CVV,CCVV,CVC,CVV,CVV,CV,0,1,2,0,0,1,N,N,T,1,Nitrozellulose,prima
sisch,ø,h,ch,sch,isch,sisch,C,KC,CKC,LCKC,CLCKC,ø,nord,ø,n,no,nor,nord,nordv,C,CK,CKC,CKCC,CKCCC,ø,14,9,7,9,9,10,3,4,3,4,4,3,-1,heavy,light,light,light,light,light,c,o,c,c,o,c,CKCC,CL,KC,CK,CL,CKC,C,C,,C,C,C,CC,,C,,,C,K,L,K,K,L,K,4,2,2,2,2,5,2,0,1,1,0,1,1,1,0,1,1,1,1,2,1,1,2,1,CVCC,CVV,VC,CVC,CVV,CVC,3,0,1,2,0,2,A,ø,F,0,nordvietnamesisch,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,No,ø,N,No,Nos,Nost,Nostr,C,CK,CKC,CKCC,CKCCC,ø,10,13,9,7,9,9,3,4,4,3,4,4,-1,light,light,light,light,light,light,c,o,o,c,o,c,CKC,CCL,CL,CK,AL,LC,C,CC,C,C,A,,C,,,,,C,K,L,L,K,L,L,2,4,2,2,2,2,1,0,0,1,0,1,1,2,1,1,1,0,1,2,2,1,2,2,CVC,CCVV,CVV,CVC,CVV,VVC,2,1,0,2,0,0,N,R,T,1,Nostrifikation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,No,ø,N,No,Not,Noti,Notif,C,CL,CLC,CLCL,CLCLC,ø,9,9,9,7,9,9,4,4,4,3,4,4,-1,light,light,light,light,light,light,o,o,o,c,o,c,CL,CL,CL,CK,AL,LC,C,C,C,C,A,,,,,,,C,L,L,L,K,L,L,2,2,2,2,2,2,0,0,0,1,0,1,1,1,1,1,1,0,2,2,2,1,2,2,CVV,CVV,CVV,CVC,CVV,VVC,0,0,0,2,0,0,N,R,T,1,Notifikation,ultima
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,ø,not,ø,n,no,not,notw,notwe,C,CL,CLC,CLCC,CLCCK,ø,10,10,9,11,11,7,3,3,4,3,5,3,-1,light,light,light,schwa,light,schwa,c,c,c,c,o,o,CLC,CKC,CK,CKC,CD,CK,C,C,C,C,C,C,C,C,,C,,,L,K,K,K,D,K,3,3,2,3,3,2,1,1,1,1,0,0,1,1,1,1,1,1,2,1,1,1,2,1,CVVC,CVC,CVC,CVC,CVV,CV,1,2,2,2,0,1,ADV,A,F,1,notwendigerweise,prima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Nul,ø,N,Nu,Nul,Null,Nulli,C,CK,CKC,CKCL,CKCLC,ø,11,12,9,7,9,9,5,6,4,3,4,4,-1,light,light,light,light,light,light,c,o,o,c,o,c,CK,CL,CL,CK,AL,LC,C,C,C,C,A,,,,,,,C,K,L,L,K,L,L,3,2,2,2,2,2,1,0,0,1,0,1,1,1,1,1,1,0,1,2,2,1,2,2,CVC,CVV,CVV,CVC,CVV,VVC,2,0,0,2,0,0,N,R,T,1,Nullifikation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Ob,ø,O,Ob,Obj,Obje,Objek,K,KC,KCC,KCCK,KCCKC,ø,7,13,9,7,9,9,3,4,4,3,4,4,-1,light,light,light,light,light,light,c,c,o,c,o,c,KC,CKC,CL,CK,AL,LC,,C,C,C,A,,C,C,,,,C,K,K,L,K,L,L,2,3,2,2,2,2,1,1,0,1,0,1,0,1,1,1,1,0,1,1,2,1,2,2,VC,CVC,CVV,CVC,CVV,VVC,1,2,0,2,0,0,N,A,T,1,Objektivation,ultima
um,um,m,um,ium,rium,orium,C,KC,LKC,CLKC,LCLKC,ø,Ob,ø,O,Ob,Obs,Obse,Obser,K,KC,KCC,KCCK,KCCKC,ø,7,11,7,7,12,11,3,3,3,3,6,5,0,light,light,light,light,light,light,c,c,c,o,o,c,KC,CKC,CK,CL,CL,KC,,C,C,C,C,,C,C,,,,C,K,K,K,L,L,K,2,3,2,2,2,2,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,2,2,1,VC,CVC,CVC,CVV,CVV,VC,1,2,2,0,0,1,N,N,T,1,Observatorium,antepaenultima
schaft,schaft,t,ft,aft,haft,chaft,C,CC,KCC,CKCC,CCKCC,ø,O,ø,O,Ol,Oly,Olym,Olymp,L,LC,LCK,LCKC,LCKCC,ø,6,15,9,6,12,9,6,5,4,6,4,2,0,light,light,light,light,light,heavy,o,c,o,c,c,c,L,CKC,CL,K,CKC,CKCC,,C,C,,C,C,,C,,,C,CC,L,K,L,K,K,K,1,3,2,1,4,6,0,1,0,1,1,2,0,1,1,0,1,1,2,1,2,1,1,1,VV,CVC,CVV,VC,CVC,CVCC,0,2,0,1,2,3,N,ø,T,0,Olympiamannschaft,sekunda
ger,ø,r,er,ger,eger,ieger,C,KC,CKC,LCKC,CLCKC,ø,O,ø,O,Ol,Oly,Olym,Olymp,L,LC,LCK,LCKC,LCKCC,ø,6,15,9,6,9,11,6,5,4,6,4,3,0,light,light,light,light,light,schwa,o,c,o,c,o,c,L,CKC,CL,K,CL,CKC,,C,C,,C,C,,C,,,,C,L,K,L,K,L,K,1,3,2,1,3,3,0,1,0,1,0,1,0,1,1,0,1,1,2,1,2,1,2,1,VV,CVC,CVV,VC,CVV,CVC,0,2,0,1,0,2,N,ø,T,0,Olympiasieger,sekunda
nell,ø,l,ll,ell,nell,onell,C,KC,CKC,LCKC,LLCKC,ø,op,ø,o,op,opp,oppo,oppos,K,KC,KCL,KCLC,KCLCL,ø,6,7,9,9,6,13,6,3,4,4,6,4,0,light,light,light,light,light,light,c,o,o,o,o,c,K,CL,CL,AL,L,CKC,,C,C,A,,C,,,,,,C,K,L,L,L,L,K,2,2,2,2,1,4,1,0,0,0,0,1,0,1,1,1,0,1,1,2,2,2,2,1,VC,CVV,CVV,CVV,VV,CVC,1,0,0,0,0,2,A,N,F,1,oppositionell,ultima
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,ø,or,ø,o,or,ord,orde,orden,K,KC,KCC,KCCK,KCCKC,ø,10,11,12,11,11,7,5,2,6,3,5,3,-1,light,schwa,light,schwa,light,schwa,c,c,c,c,o,o,KC,CKCC,CK,CKC,CD,CK,,C,C,C,C,C,C,CC,,C,,,K,K,K,K,D,K,2,4,2,4,3,2,1,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1,2,1,VC,CVCC,CVC,CVC,CVV,CV,1,3,2,2,0,1,ADV,A,F,1,ordentlicherweise,prima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Or,ø,O,Or,Org,Orga,Organ,K,KC,KCC,KCCK,KCCKC,ø,10,7,11,7,9,9,5,3,5,3,4,4,-1,light,light,light,light,light,light,c,c,o,c,o,c,KC,CK,CL,CK,AL,LC,,C,C,C,A,,C,,,,,C,K,K,L,K,L,L,2,2,2,2,2,2,1,1,0,1,0,1,0,1,1,1,1,0,1,1,2,1,2,2,VC,CVC,CVV,CVC,CVV,VVC,1,2,0,2,0,0,N,R,T,1,Organisation,ultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,LCKC,CLCKC,ø,or,ø,o,or,org,orga,organ,K,KC,KCC,KCCK,KCCKC,ø,10,7,11,7,7,13,5,3,5,3,3,4,0,light,light,light,light,light,light,c,c,o,c,o,c,KC,CK,CL,CK,CL,CKC,,C,C,C,C,C,C,,,,,C,K,K,L,K,L,K,2,2,2,2,2,5,1,1,0,1,0,1,0,1,1,1,1,1,1,1,2,1,2,1,VC,CVC,CVV,CVC,CVV,CVC,1,2,0,2,0,2,A,N,F,1,organisatorisch,paenultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,CLCLC,ø,O,ø,O,Or,Ori,Orig,Origi,L,LC,LCL,LCLC,LCLCL,ø,6,12,9,13,12,8,6,6,4,6,6,2,0,light,light,light,light,light,light,o,o,o,o,o,c,L,CL,CL,CL,CL,CLC,,C,C,C,C,C,,,,,,C,L,L,L,L,L,L,1,2,2,2,2,3,0,0,0,0,0,1,0,1,1,1,1,1,2,2,2,2,2,2,VV,CVV,CVV,CVV,CVV,CVVC,0,0,0,0,0,1,N,A,T,1,Originalitaet,ultima
phie,ø,e,ie,hie,phie,aphie,L,CL,KCL,CKCL,CCKCL,ø,O,ø,O,Oz,Oze,Ozea,Ozean,L,LA,LAL,LALK,LALKC,ø,6,7,6,9,11,9,6,3,6,4,3,4,0,light,light,light,light,light,light,o,o,c,o,c,o,L,AL,K,CL,CCK,CL,,A,,C,CC,C,,,,,,,L,L,K,L,K,L,1,2,1,2,3,4,0,0,1,0,1,0,0,1,0,1,2,1,2,2,1,2,1,2,VV,CVV,VC,CVV,CCVC,CVV,0,0,1,0,3,0,N,N,T,1,Ozeanographie,ultima
phisch,ø,h,ch,sch,isch,hisch,C,KC,CKC,LCKC,CLCKC,ø,o,ø,o,oz,oze,ozea,ozean,L,LA,LAL,LALK,LALKC,ø,6,7,6,9,15,10,6,3,6,4,5,3,1,light,light,light,light,light,light,o,o,c,o,o,c,L,AL,K,CL,CCL,CKC,,A,,C,CC,C,,,,,,C,L,L,K,L,L,K,1,2,1,2,3,6,0,0,1,0,0,1,0,1,0,1,2,1,2,2,1,2,2,1,VV,CVV,VC,CVV,CCVV,CVC,0,0,1,0,1,2,A,N,F,1,ozeanographisch,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,p1,ø,p,pa,pae,paed,paeda,C,CK,CKC,CKCK,CKCKC,ø,7,7,7,9,9,13,3,3,3,4,4,4,1,light,light,light,light,light,schwa,c,c,o,o,o,c,CK,CK,CL,CL,CL,CKC,C,C,C,C,C,C,,,,,,C,K,K,L,L,L,K,2,2,2,2,3,3,1,1,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,1,CVC,CVC,CVV,CVV,CVV,CVC,2,2,0,0,0,2,V,V,F,1,paedagogisieren,paenultima
nisch,ø,h,ch,sch,isch,nisch,C,KC,CKC,LCKC,CLCKC,ø,pan,ø,p,pa,pan,pana,panam,C,CK,CKC,CKCK,CKCKC,ø,10,6,9,12,11,12,3,6,4,6,5,4,0,light,light,light,light,light,light,c,c,o,o,o,c,CKC,K,CL,CL,CL,CKC,C,,C,C,C,C,C,,,,,C,K,K,L,L,L,K,3,1,2,2,2,5,1,1,0,0,0,1,1,0,1,1,1,1,1,1,2,2,2,1,CVC,VC,CVV,CVV,CVV,CVC,2,1,0,0,0,2,A,A,F,1,panamerikanisch,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,pa,ø,p,pa,par,para,paral,C,CK,CKC,CKCK,CKCKC,ø,7,10,10,12,9,13,3,5,5,6,4,4,0,light,light,light,light,light,schwa,c,c,o,o,o,c,CK,CK,CL,CL,CL,CKC,C,C,C,C,C,C,,,,,,C,K,K,L,L,L,K,2,3,2,2,3,3,1,1,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,1,CVC,CVC,CVV,CVV,CVV,CVC,2,2,0,0,0,2,V,N,F,1,parallelisieren,paenultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,LCKC,CLCKC,ø,pa,ø,p,pa,par,para,param,C,CL,CLC,CLCK,CLCKC,ø,11,10,11,12,7,13,5,5,5,6,3,4,0,light,light,light,light,light,light,o,c,o,o,o,c,CL,CK,CL,CL,CL,CKC,C,C,C,C,C,C,,,,,,C,L,K,L,L,L,K,2,2,2,2,2,5,0,1,0,0,0,1,1,1,1,1,1,1,2,1,2,2,2,1,CVV,CVC,CVV,CVV,CVV,CVC,0,2,0,0,0,2,A,A,F,1,paramilitaerisch,prima
gie,ø,e,ie,gie,ogie,logie,L,CL,LCL,CLCL,LCLCL,ø,Pa,ø,P,Pa,Par,Para,Parap,C,CK,CKC,CKCK,CKCKC,ø,7,10,10,7,10,9,3,5,3,3,5,4,0,light,light,light,light,light,light,c,c,o,o,o,o,CK,CK,CCL,CL,CL,CL,C,C,CC,C,C,C,,,,,,,K,K,L,L,L,L,2,2,3,3,2,3,1,1,0,0,0,0,1,1,2,1,1,1,1,1,2,2,2,2,CVC,CVC,CCVV,CVV,CVV,CVV,2,2,1,0,0,0,N,N,T,1,Parapsychologie,ultima
gisch,ø,h,ch,sch,isch,gisch,C,KC,CKC,LCKC,CLCKC,ø,pa,ø,p,pa,par,para,parap,C,CK,CKC,CKCK,CKCKC,ø,7,10,10,7,10,10,3,5,3,3,5,3,0,light,light,light,light,light,light,c,c,o,o,o,c,CK,CK,CCL,CL,CL,CKC,C,C,CC,C,C,C,,,,,,C,K,K,L,L,L,K,2,2,3,3,2,5,1,1,0,0,0,1,1,1,2,1,1,1,1,1,2,2,2,1,CVC,CVC,CCVV,CVV,CVV,CVC,2,2,1,0,0,2,A,N,F,1,parapsychologisch,paenultima
er,er,r,er,ier,rier,arier,C,KC,LKC,CLKC,LCLKC,ø,Par,ø,P,Pa,Par,Parl,Parla,C,CK,CKC,CKCC,CKCCK,ø,11,10,12,11,12,10,3,5,4,5,6,5,0,light,light,light,light,light,schwa,c,c,c,o,o,c,CKC,CK,CKC,CL,CL,KC,C,C,C,C,C,,C,,C,,,C,K,K,K,L,L,K,3,2,3,2,2,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,2,2,1,CVC,CVC,CVC,CVV,CVV,VC,2,2,2,0,0,1,N,N,T,1,Parlamentarier,antepaenultima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,ø,Par,ø,P,Pa,Par,Parl,Parla,C,CK,CKC,CKCC,CKCCK,ø,11,10,12,7,13,12,3,5,4,3,4,4,0,light,light,light,light,light,light,c,c,c,c,c,c,CKC,CK,CKC,CK,CKC,CKC,C,C,C,C,C,C,C,,C,,C,C,K,K,K,K,K,K,3,2,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,CVC,CVC,2,2,2,2,2,2,N,N,T,1,Parlamentarismus,paenultima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,noacc,Par,ø,P,Pa,Par,Part,Parti,C,CK,CKC,CKCC,CKCCL,ø,11,9,9,14,13,12,3,4,4,7,4,4,0,light,light,light,light,light,light,c,o,o,o,c,c,CKC,CL,CL,CL,CKC,CKC,C,C,C,C,C,C,C,,,,C,C,K,L,L,L,K,K,3,2,2,2,3,3,1,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,1,1,CVC,CVV,CVV,CVV,CVC,CVC,2,0,0,0,2,2,N,A,T,1,Partikularismus,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Par,ø,P,Pa,Par,Part,Parti,C,CK,CKC,CKCC,CKCCL,ø,11,9,9,7,9,9,3,4,4,3,4,4,-1,light,light,light,light,light,light,c,o,o,c,o,c,CKC,CL,AL,CK,AL,LC,C,C,A,C,A,,C,,,,,C,K,L,L,K,L,L,3,2,2,2,2,2,1,0,0,1,0,1,1,1,1,1,1,0,1,2,2,1,2,2,CVC,CVV,CVV,CVC,CVV,VVC,2,0,0,2,0,0,N,R,T,1,Partizipation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Pa,ø,P,Pa,Pas,Past,Paste,C,CK,CKC,CKCC,CKCCL,ø,8,7,12,7,9,9,2,3,6,3,4,4,0,light,light,light,light,light,light,c,o,o,c,o,c,CKC,CL,CL,CK,AL,LC,C,C,C,C,A,,C,,,,,C,K,L,L,K,L,L,2,4,2,2,2,2,1,0,0,1,0,1,1,1,1,1,1,0,1,2,2,1,2,2,CVC,CVV,CVV,CVC,CVV,VVC,2,0,0,2,0,0,N,R,T,1,Pasteurisation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Pa,ø,P,Pa,Paz,Pazi,Pazif,C,CK,CKA,CKAL,CKALC,ø,7,9,9,7,9,9,3,4,4,3,4,4,0,light,light,light,light,light,light,c,o,o,c,o,c,CK,AL,CL,CK,AL,LC,C,A,C,C,A,,,,,,,C,K,L,L,K,L,L,2,2,2,2,2,2,1,0,0,1,0,1,1,1,1,1,1,0,1,2,2,1,2,2,CVC,CVV,CVV,CVC,CVV,VVC,2,0,0,2,0,0,N,R,T,1,Pazifikation,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,per,ø,p,pe,per,perf,perfe,C,CK,CKC,CKCC,CKCCK,ø,11,8,9,6,11,13,3,2,4,6,5,4,0,light,light,light,light,light,schwa,c,c,o,o,o,c,CKC,CKC,AL,L,CL,CKC,C,C,A,,C,C,C,C,,,,C,K,K,L,L,L,K,3,3,2,1,3,3,1,1,0,0,0,1,1,1,1,0,1,1,1,1,2,2,2,1,CVC,CVC,CVV,VV,CVV,CVC,2,2,0,0,0,2,V,N,F,1,perfektionieren,paenultima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,noacc,Per,ø,P,Pe,Per,Perf,Perfe,C,CK,CKC,CKCC,CKCCK,ø,11,8,9,6,12,12,3,2,4,6,4,4,0,light,light,light,light,light,light,c,c,o,o,c,c,CKC,CKC,CL,L,CKC,CKC,C,C,C,,C,C,C,C,,,C,C,K,K,L,L,K,K,3,3,2,1,3,3,1,1,0,0,1,1,1,1,1,0,1,1,1,1,2,2,1,1,CVC,CVC,CVV,VV,CVC,CVC,2,2,0,0,2,2,N,N,T,1,Perfektionismus,paenultima
stisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,per,ø,p,pe,per,perf,perfe,C,CK,CKC,CKCC,CKCCK,ø,11,8,9,6,12,10,3,2,4,6,4,3,0,light,light,light,light,light,light,c,c,o,o,c,c,CKC,CKC,CL,L,CKC,CKC,C,C,C,,C,C,C,C,,,C,C,K,K,L,L,K,K,3,3,2,1,2,6,1,1,0,0,1,1,1,1,1,0,1,1,1,1,2,2,1,1,CVC,CVC,CVV,VV,CVC,CVC,2,2,0,0,2,2,A,N,F,1,perfektionistisch,paenultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,ALCLC,ø,Pe,ø,P,Pe,Per,Peri,Perio,C,CL,CLC,CLCL,CLCLL,ø,7,12,6,9,9,8,3,6,6,4,4,2,0,light,light,light,light,light,light,o,o,o,o,o,c,CL,CL,L,CL,AL,CLC,C,C,,C,A,C,,,,,,C,L,L,L,L,L,L,2,2,1,2,2,3,0,0,0,0,0,1,1,1,0,1,1,1,2,2,2,2,2,2,CVV,CVV,VV,CVV,CVV,CVVC,0,0,0,0,0,1,N,N,T,1,Periodizitaet,ultima
